Pen,B Vmin,B Vmax,B VminVmax,Max PLosses,Min PLosses,Energy Losses,Min Fluxo Subestacao
100,0,0,0,170.00526124160854,22.054983651468646,1076.9679530284543,-2980.2137648908815
0,0,0,0,176.76235791172167,25.46960130431744,1159.2542170371787,1662.6834076801754
10,0,0,0,175.67486626169506,25.47739420428659,1138.5768182960803,1641.3783765037579
20,0,0,0,176.76217371510074,25.153293241962462,1132.279237075585,1597.3814613015186
30,0,0,0,174.70665582234506,24.343270626014725,1121.8935576527879,1112.1754140811456
40,0,0,0,173.51775195775647,25.49531854481194,1103.4392512980355,800.941878915712
50,0,0,0,173.05313231014313,25.50112361735104,1107.8537198074075,713.5367004512714
60,0,0,0,170.7430962481001,22.480178851084947,1080.0214137993594,-731.4809205295433
70,0,0,0,172.5856649019908,25.45309370950381,1096.4157140837196,-616.9828083750235
80,0,0,0,170.19418571750182,25.374493582100747,1083.4771711499616,-975.4057998536076
90,0,0,0,171.67248589067466,23.15747782412408,1083.832423912352,-2093.932031225134
100,0,0,0,169.60442809490462,25.52837454327317,1084.2867620030988,-1061.1250844976641
0,0,0,0,176.76235791172167,25.46960130431744,1159.2542170371787,1662.6834076801754
10,0,0,0,176.26827086192304,25.440990164814387,1142.3384939538685,1641.4019817419853
20,0,0,0,175.10812954916364,24.41798879883139,1119.8974781583843,1582.9066190547692
30,0,0,0,174.3057593805915,25.48902824663523,1122.7269477322786,1292.1310393727513
40,0,0,0,173.68606521231163,23.20141092321823,1098.1765593145672,435.6646855299215
50,0,0,0,170.68632944721057,22.567366779764317,1079.951868838267,2.854158178172176
60,0,0,0,172.27199897511008,22.33348057038021,1087.2735640384649,-408.59465965888114
70,0,0,0,171.57962805076653,25.51422981724727,1096.479018427234,-506.0360172464907
80,0,0,0,170.68468631498845,22.85520613740774,1078.5252562901403,-1556.0237441783668
90,0,0,0,171.6578994620083,24.802846825560213,1088.5239689159498,-1536.7486461459134
100,0,0,0,170.66403351794872,22.000525097132137,1077.558514622755,-2881.4879705780154
0,0,0,0,176.76235791172167,25.46960130431744,1159.2542170371787,1662.6834076801754
10,0,0,0,176.2994686050326,25.473646574312028,1143.2170981889258,1641.4048688063458
20,0,0,0,175.80293794731378,25.478505727852077,1137.4988484362714,1620.127679502339
30,0,0,0,174.34410931873535,23.988621281857107,1109.0208064719322,966.2152657091582
40,0,0,0,174.91984028052428,23.12967596223866,1104.40662518051,595.2651235863888
50,0,0,0,172.39968958380265,23.38661731463762,1097.8201894134293,188.2585996419778
60,0,0,0,173.29778617868325,22.732858849990656,1097.19373247925,-399.8679703776819
70,0,0,0,170.62111464388929,22.113022633043823,1083.0243153945792,-1043.3545405944046
80,0,0,0,173.7215251335452,22.19889552576202,1095.4895735188043,-1285.5350412301664
90,0,0,0,170.8920039450979,24.80711902191657,1086.7397364798173,-1494.4293388829765
100,0,0,0,172.63104964215185,22.049866329115336,1088.3921622835483,-2427.5727613185245
0,0,0,0,176.76235791172167,25.46960130431744,1159.2542170371787,1662.6834076801754
10,0,0,0,176.034739634718,25.47541853464027,1144.3461028074712,1641.3927645842243
20,0,0,0,174.70301567361676,25.020904988790594,1124.5438794242232,1576.6558252051102
30,0,0,0,173.79710979380218,24.080007573243943,1104.0544122864196,1065.80099409698
40,0,0,0,176.22598761080593,23.88901654292312,1117.1910580310368,668.8101639544929
50,0,0,0,172.97329932077182,22.851151980015416,1094.9284122930158,103.13446365445894
60,0,0,0,172.99189335456026,25.49860782688217,1095.6803722660022,-109.21407161356233
70,0,0,0,169.76559087640274,22.265541178560376,1078.4412920357222,-908.2523536273552
80,0,0,0,171.19193990958226,25.326982201460044,1088.0324968727487,-1075.8598207604336
90,0,0,0,169.05176960438044,21.882806749810847,1078.4927953918345,-2418.5595094154787
100,0,0,0,169.88973649698178,25.524965527673608,1084.4443260559353,-1206.2620517608443
0,0,0,0,176.76235791172167,25.46960130431744,1159.2542170371787,1662.6834076801754
10,0,0,0,175.67931186900358,25.47737072184703,1143.223468218308,1641.3783635046454
20,0,0,0,175.79571163439934,25.47707545300403,1130.206918994176,1620.1317285632333
30,0,0,0,174.99820055642843,25.48378289325538,1118.861473784641,1267.70424277561
40,0,0,0,173.42421126661506,23.599275419406936,1105.571170885067,675.3838558020182
50,0,0,0,172.82325711933777,25.502426364772756,1110.3693749207794,716.2315281630838
60,0,0,0,172.47305876791805,23.204160862008898,1087.8958239977628,-510.22802170216585
70,0,0,0,175.1714627481196,22.303360001980916,1093.1603308299188,-1302.5858932483002
80,0,0,0,171.32222774228387,22.544177311423972,1080.3274031962362,-1567.1989411708932
